ECONOMY,YEAR,US Dollars at current prices and current exchange rates in millions,US Dollars at current prices and current exchange rates per capita,Percentage of total world,Percentage of Gross Domestic Product
          Sao Tome and Principe,2011,251.84,1494.368821,0.001232203,96.08052557
          Saudi Arabia,1980,***,***,***,***
          Saudi Arabia,1981,413.92,39.64427424,0.055250544,0.224600893
          Saudi Arabia,1982,5786.67,520.0767173,0.738090973,3.776205864
          Saudi Arabia,1983,10730.57,906.5460639,1.282809212,8.306639448
          Saudi Arabia,1984,15580.43,1242.250698,1.799346752,13.0237092
          Saudi Arabia,1985,16071.85,1215.678343,1.627368101,15.46947629
          Saudi Arabia,1986,17038.55,1229.136358,1.499459957,19.61031176
          Saudi Arabia,1987,15863.65,1096.366251,1.186405791,18.53628584
          Saudi Arabia,1988,15535.21,1032.534259,1.01638147,17.62592695
          Saudi Arabia,1989,14881,953.8910563,0.809665451,15.628457
          Saudi Arabia,1990,15193,941.3811331,0.73003005,13.02751444
          Saudi Arabia,1991,15358,921.308784,0.655077002,11.70929119
          Saudi Arabia,1992,15608,908.0186107,0.643551636,11.46615105
          Saudi Arabia,1993,15788,893.0005679,0.605194026,11.96285363
          Saudi Arabia,1994,16478,909.4838389,0.577809527,12.28347255
          Saudi Arabia,1995,17056,922.3525289,0.496090544,11.98866363
          Saudi Arabia,1996,17120,911.2942843,0.429522289,10.86757805
          Saudi Arabia,1997,17177,903.0716581,0.374358648,10.42458998
          Saudi Arabia,1998,17271,896.8850188,0.299708102,11.84788932
          Saudi Arabia,1999,17394,888.4043315,0.243698124,10.80660847
          Saudi Arabia,2000,17577,876.8649531,0.235932174,9.327545047
          Saudi Arabia,2001,17281,835.5746197,0.231103999,9.442536457
          Saudi Arabia,2002,17734,826.2563719,0.236414961,9.405402883
          Saudi Arabia,2003,18512,828.8570115,0.197197969,8.627374952
          Saudi Arabia,2004,20454,881.1150728,0.184259253,8.17052295
          Saudi Arabia,2005,33535,1394.901967,0.290019703,10.62638071
          Saudi Arabia,2006,50659,2042.748069,0.354248613,14.20490071
          Saudi Arabia,2007,73479.73333,2881.08635,0.410476696,19.08849615
          Saudi Arabia,2008,110200,4211.469421,0.7132093,23.1364454
          Saudi Arabia,2009,142300,5307.898194,0.788758538,38.18458548
          Saudi Arabia,2010,170450,6209.904763,0.856246028,39.21400517
          Saudi Arabia,2011,186850,6653.600185,0.914219508,33.59443573
          Senegal,1980,149.93,27.69266005,0.021450702,4.607630254
          Senegal,1981,184.3,33.15105947,0.024600588,6.828091787
          Senegal,1982,212.36,37.16155442,0.027086563,7.549673835
          Senegal,1983,177.67,30.22089986,0.021239945,6.580587666
          Senegal,1984,206.76,34.16412727,0.02387822,8.125129091
          Senegal,1985,187.86,30.14250541,0.019021915,6.690754273
          Senegal,1986,184.08,28.67145469,0.01619977,4.492191782
          Senegal,1987,181.98,27.50647834,0.013609864,3.633748376
          Senegal,1988,183.16,26.86223279,0.011983129,3.377791425
          Senegal,1989,201.37,28.65530529,0.01095641,3.997385224
          Senegal,1990,258.2998294,35.66902238,0.012411416,4.162938552
          Senegal,1991,250.8558454,33.61972698,0.010699954,4.189115658
          Senegal,1992,272.3903081,35.43580805,0.011231242,4.150483915
          Senegal,1993,271.6840011,34.32485851,0.010414336,4.594478793
          Senegal,1994,338.5061659,41.56948866,0.011869892,8.53639979
          Senegal,1995,373.5659077,44.63619646,0.010865532,7.665667106
          Senegal,1996,379.039447,44.11610558,0.00950969,7.482277109
          Senegal,1997,555.8519898,63.07400741,0.012114339,11.89623322
          Senegal,1998,616.1958821,68.19821288,0.010693006,12.2495767
          Senegal,1999,329.4433137,35.55731392,0.004615656,6.404362865
          Senegal,2000,294.5835952,30.98967723,0.00395413,6.295052683
          Senegal,2001,194.2534388,19.90538003,0.00259781,3.982560247
          Senegal,2002,241.6198371,24.10607209,0.003221075,4.529922625
          Senegal,2003,346.5738865,33.65462879,0.003691858,5.052396293
          Senegal,2004,441.1767149,41.69393626,0.003974327,5.493186467
          Senegal,2005,358.2225643,32.94937414,0.003098005,4.113805285
          Senegal,2006,477.1025701,42.71457783,0.003336286,5.097981981
          Senegal,2007,838.5679308,73.07997429,0.004684456,7.431080164
          Senegal,2008,1170.551731,99.30767081,0.007575757,8.809505997
          Senegal,2009,1543.194476,127.4644159,0.008553815,12.09779287
          Senegal,2010,1699.347337,136.6723912,0.008536576,13.23414856
          Senegal,2011,1911.843317,149.7423091,0.009354265,13.25099044
          Serbia,1980,_,_,_,_
          Serbia,1981,_,_,_,_
          Serbia,1982,_,_,_,_
          Serbia,1983,_,_,_,_
          Serbia,1984,_,_,_,_
          Serbia,1985,_,_,_,_
          Serbia,1986,_,_,_,_
          Serbia,1987,_,_,_,_
          Serbia,1988,_,_,_,_
          Serbia,1989,_,_,_,_
          Serbia,1990,_,_,_,_
          Serbia,1991,_,_,_,_
          Serbia,1992,_,_,_,_
          Serbia,1993,_,_,_,_
          Serbia,1994,_,_,_,_
          Serbia,1995,_,_,_,_
          Serbia,1996,_,_,_,_
          Serbia,1997,_,_,_,_
          Serbia,1998,_,_,_,_
          Serbia,1999,_,_,_,_
          Serbia,2000,_,_,_,_
          Serbia,2001,_,_,_,_
          Serbia,2002,_,_,_,_
          Serbia,2003,_,_,_,_
          Serbia,2004,_,_,_,_
          Serbia,2005,_,_,_,_
          Serbia,2006,_,_,_,_
          Serbia,2007,_,_,_,_
          Serbia,2008,18964.35069,1927.005077,0.1227364,35.51229356
          Serbia,2009,20584.01616,2089.442372,0.114095703,45.15745006
          Serbia,2010,20584.01616,2088.428625,0.103402652,47.53386179
          Serbia,2011,22872.129,2321.108276,0.111908732,44.8666964
          Serbia and Montenegro,1980,_,_,_,_
          Serbia and Montenegro,1981,_,_,_,_
          Serbia and Montenegro,1982,_,_,_,_
          Serbia and Montenegro,1983,_,_,_,_
          Serbia and Montenegro,1984,_,_,_,_
          Serbia and Montenegro,1985,_,_,_,_
          Serbia and Montenegro,1986,_,_,_,_
          Serbia and Montenegro,1987,_,_,_,_
          Serbia and Montenegro,1988,_,_,_,_
          Serbia and Montenegro,1989,_,_,_,_
          Serbia and Montenegro,1990,_,_,_,_
          Serbia and Montenegro,1991,_,_,_,_
          Serbia and Montenegro,1992,0,0,0,0
          Serbia and Montenegro,1993,0,0,0,0
          Serbia and Montenegro,1994,0,0,0,0
          Serbia and Montenegro,1995,0,0,0,0
          Serbia and Montenegro,1996,0,0,0,0
          Serbia and Montenegro,1997,740,67.91432626,0.016127694,3.333849801
          Serbia and Montenegro,1998,853,78.49444525,0.014802328,4.130113147
          Serbia and Montenegro,1999,965,89.18800193,0.013520104,7.094144099
          Serbia and Montenegro,2000,1016.887,94.45209237,0.013649449,8.895632882
          Serbia and Montenegro,2001,1194.371,111.5496163,0.015972682,7.885605159
          Serbia and Montenegro,2002,1769.913801,166.3194588,0.023595021,9.20237204
          Serbia and Montenegro,2003,3198.121315,302.3595454,0.034067795,13.00739561
          Serbia and Montenegro,2004,4244.432724,403.3741913,0.038235847,14.46863167
          Serbia and Montenegro,2005,6260.435147,597.2050216,0.054141928,20.05074034
          Serbia and Montenegro,2006,11342.22105,1084.040256,0.079313963,31.65436983
          Serbia and Montenegro,2007,15975.10254,1527.116885,0.089241033,33.79857466
          Serbia and Montenegro,2008,_,_,_,_
          Serbia and Montenegro,2009,_,_,_,_
          Serbia and Montenegro,2010,_,_,_,_
          Serbia and Montenegro,2011,_,_,_,_
          Seychelles,1980,82.82695671,1318.75359,0.011850173,45.16816604
          Seychelles,1981,92.89695671,1458.877722,0.012399999,48.86124959
          Seychelles,1982,102.9069567,1595.333024,0.013125804,56.14542724
          Seychelles,1983,112.0269567,1715.310928,0.013392505,61.57723279
          Seychelles,1984,121.7969567,1842.421479,0.01406604,64.68322739
          Seychelles,1985,133.4469567,1994.305477,0.013512279,63.49027447
          Seychelles,1986,147.6469567,2179.709121,0.012993518,56.81067162
          Seychelles,1987,167.0469567,2436.081151,0.012493057,53.85240641
          Seychelles,1988,190.2469567,2740.876183,0.012446789,53.86728207
          Seychelles,1989,212.6769567,3028.119667,0.011571614,56.06812877
          Seychelles,1990,212.9394387,2997.838108,0.01023183,46.4248931
          Seychelles,1991,237.8166588,3312.209733,0.010143783,51.04887956
          Seychelles,1992,230.7154627,3180.132913,0.009512898,42.75421448
          Seychelles,1993,249.1268565,3399.424936,0.009549663,42.66156185
          Seychelles,1994,294.8632858,3983.77764,0.010339532,49.08929119
          Seychelles,1995,346.1843579,4630.919108,0.010069113,54.74535294
          Seychelles,1996,365.7894724,4845.278729,0.009177262,58.85712447
          Seychelles,1997,408.856114,5363.102433,0.008910684,58.36399147
          Seychelles,1998,435.675556,5658.197586,0.00756039,57.5487192
          Seychelles,1999,490.9003865,6308.962685,0.006877745,63.41914467
          Seychelles,2000,515.2300092,6548.007996,0.006915818,66.98473243
          Seychelles,2001,579.9596755,7282.814821,0.007755975,75.45722173
          Seychelles,2002,627.6055494,7782.806912,0.008366716,72.72626913
          Seychelles,2003,686.0247803,8400.989227,0.007307838,78.70084419
          Seychelles,2004,723.4714505,8755.448325,0.006517371,83.69461283
          Seychelles,2005,809.3510533,9691.318157,0.006999486,87.20430186
          Seychelles,2006,954.9370065,11329.05063,0.00667769,94.12088562
          Seychelles,2007,1193.54217,14045.8037,0.006667434,117.2073792
          Seychelles,2008,1323.383654,15465.87105,0.008564878,143.6935117
          Seychelles,2009,1441.80635,16749.80366,0.007991828,182.9504425
          Seychelles,2010,1601.633148,18512.13791,0.008045714,161.6701909
          Seychelles,2011,1745.472931,20090.8497,0.008540248,167.2816401
          Sierra Leone,1980,323.5522661,102.3332534,0.046291091,22.57401678
          Sierra Leone,1981,331.0580961,102.4633614,0.044190036,21.54994997
          Sierra Leone,1982,335.7406161,101.7152615,0.042823786,19.43653441
          Sierra Leone,1983,337.4379361,100.0212932,0.040339748,22.47126926
          Sierra Leone,1984,343.2946261,99.41592624,0.039646279,18.65405726
          Sierra Leone,1985,312.3376261,88.21282689,0.031625998,21.10397942
          Sierra Leone,1986,172.0266261,47.26354197,0.015139025,16.5690688
          Sierra Leone,1987,211.4361261,56.4289528,0.01581282,24.00603719
          Sierra Leone,1988,188.3476261,48.92254144,0.012322527,13.64326833
          Sierra Leone,1989,210.7040261,53.5894794,0.011464268,16.1723239
          Sierra Leone,1990,243.1387261,61.06608934,0.011682918,25.71007799
          Sierra Leone,1991,250.6431961,62.73466911,0.010690884,22.07441905
          Sierra Leone,1992,245.0441461,61.57579661,0.010103701,24.75570445
          Sierra Leone,1993,237.5812261,60.19537836,0.00910709,21.22669238
          Sierra Leone,1994,234.7070361,59.94970101,0.008230123,17.68184652
          Sierra Leone,1995,241.9940961,62.07582417,0.007038636,19.09135015
          Sierra Leone,1996,242.6580241,62.24910365,0.006088028,17.70101622
          Sierra Leone,1997,244.4572756,62.46223839,0.005327746,19.75074027
          Sierra Leone,1998,244.5620903,61.85643347,0.004243949,24.98638889
          Sierra Leone,1999,245.0905516,60.84278364,0.003433834,25.15183857
          Sierra Leone,2000,283.9690673,68.5399916,0.003811654,30.67809787
          Sierra Leone,2001,293.809607,68.26669307,0.003929204,25.05176489
          Sierra Leone,2002,304.2223825,67.52222165,0.00405564,23.198172
          Sierra Leone,2003,312.8466858,66.14066871,0.003332581,21.92624534
          Sierra Leone,2004,374,75.52299675,0.003369168,26.36869622
          Sierra Leone,2005,299.8878098,58.19182929,0.002593511,20.1194853
          Sierra Leone,2006,452.9963617,85.03198988,0.003167716,27.51846023
          Sierra Leone,2007,612.0556824,111.7238763,0.003419101,31.31968038
          Sierra Leone,2008,490.9172189,87.47432906,0.003177194,22.7733567
          Sierra Leone,2009,236.3168105,41.17524763,0.001309887,11.15857814
          Sierra Leone,2010,264.0975129,45.00995186,0.001326679,12.79787083
          Sierra Leone,2011,312.8,52.15518636,0.001530468,13.14393349
          Singapore,1980,5350.654406,2215.992876,0.765525862,44.41919698
          Singapore,1981,7025.772536,2852.214897,0.93780864,49.05267726
          Singapore,1982,8310,3296.974044,1.059942244,52.55389595
          Singapore,1983,9058,3506.477771,1.082858212,50.5054685
          Singapore,1984,9938.183655,3754.566525,1.14773716,51.10464644
          Singapore,1985,10619.80285,3920.716925,1.075316681,57.51834405
          Singapore,1986,11357.65517,4104.934229,0.999518688,60.63217325
          Singapore,1987,14984.83863,5308.103058,1.120681516,69.52914853
          Singapore,1988,18394.40962,6385.90564,1.20344283,69.46948301
          Singapore,1989,21675.9924,7362.916716,1.179376531,69.02067791
          Singapore,1990,30468.03726,10100.04471,1.464002025,78.45413043
          Singapore,1991,35590.08954,11482.65573,1.518052427,78.76562496
          Singapore,1992,36206.94328,11347.67733,1.492890671,69.61358813
          Singapore,1993,41643.2046,12667.44274,1.596289502,68.86234764
          Singapore,1994,54880.42925,16210.50249,1.924410417,74.93754952
          Singapore,1995,65644.24167,18854.21831,1.909327366,75.3992365
          Singapore,1996,89494,25022.52878,2.245307696,94.02611651
          Singapore,1997,74768.30797,20368.98972,1.629514039,75.29829642
          Singapore,1998,86839.62662,23087.89006,1.506950359,102.1484992
          Singapore,1999,102533.4934,26668.83764,1.436542487,120.7981963
          Singapore,2000,110570.3044,28211.74811,1.484160681,117.2434146
          Singapore,2001,128245.3129,32214.70241,1.715063055,146.2299322
          Singapore,2002,141114.934,34996.86005,1.88122711,155.6867116
          Singapore,2003,157889.1367,38641.01925,1.681904555,164.542227
          Singapore,2004,185384.4315,44561.87277,1.670030159,164.4976427
          Singapore,2005,200414.4147,46979.48001,1.733237785,159.7831667
          Singapore,2006,250160.0678,56726.2178,1.749321088,172.1301103
          Singapore,2007,338749.583,73883.8418,1.892342329,191.0283911
          Singapore,2008,353006.8726,73971.26881,2.284644142,186.3974832
          Singapore,2009,393876.066,79640.9904,2.183226352,214.8429656
          Singapore,2010,461416.7791,90715.466,2.317901345,207.1928422
          Singapore,2011,518625.4349,99967.64316,2.537530052,203.7831577
          Sint Maarten (Dutch part),1980,_,_,_,_
          Sint Maarten (Dutch part),1981,_,_,_,_
          Sint Maarten (Dutch part),1982,_,_,_,_
          Sint Maarten (Dutch part),1983,_,_,_,_
          Sint Maarten (Dutch part),1984,_,_,_,_
          Sint Maarten (Dutch part),1985,_,_,_,_
          Sint Maarten (Dutch part),1986,_,_,_,_
          Sint Maarten (Dutch part),1987,_,_,_,_
          Sint Maarten (Dutch part),1988,_,_,_,_
          Sint Maarten (Dutch part),1989,_,_,_,_
          Sint Maarten (Dutch part),1990,_,_,_,_
          Sint Maarten (Dutch part),1991,_,_,_,_
          Sint Maarten (Dutch part),1992,_,_,_,_
          Sint Maarten (Dutch part),1993,_,_,_,_
          Sint Maarten (Dutch part),1994,_,_,_,_
          Sint Maarten (Dutch part),1995,_,_,_,_
          Sint Maarten (Dutch part),1996,_,_,_,_
          Sint Maarten (Dutch part),1997,_,_,_,_
          Sint Maarten (Dutch part),1998,_,_,_,_
          Sint Maarten (Dutch part),1999,_,_,_,_
          Sint Maarten (Dutch part),2000,_,_,_,_
          Sint Maarten (Dutch part),2001,_,_,_,_
          Sint Maarten (Dutch part),2002,_,_,_,_
          Sint Maarten (Dutch part),2003,_,_,_,_
          Sint Maarten (Dutch part),2004,_,_,_,_
          Sint Maarten (Dutch part),2005,_,_,_,_
          Sint Maarten (Dutch part),2006,_,_,_,_
          Sint Maarten (Dutch part),2007,_,_,_,_
          Sint Maarten (Dutch part),2008,_,_,_,_
          Sint Maarten (Dutch part),2009,_,_,_,_
          Sint Maarten (Dutch part),2010,_,_,_,_
          Sint Maarten (Dutch part),2011,207.6089385,..,0.001015789,..
          Slovakia,1980,_,_,_,_
          Slovakia,1981,_,_,_,_
          Slovakia,1982,_,_,_,_
          Slovakia,1983,_,_,_,_
          Slovakia,1984,_,_,_,_
          Slovakia,1985,_,_,_,_
          Slovakia,1986,_,_,_,_
          Slovakia,1987,_,_,_,_
          Slovakia,1988,_,_,_,_
          Slovakia,1989,_,_,_,_
          Slovakia,1990,_,_,_,_
          Slovakia,1991,_,_,_,_
          Slovakia,1992,_,_,_,_
          Slovakia,1993,641.9069157,120.3082429,0.024605918,4.755979568
          Slovakia,1994,897.0809221,167.5606955,0.031456603,5.745000987
          Slovakia,1995,1297.101694,241.5956982,0.037727479,6.622172744
          Slovakia,1996,2045.55573,380.157796,0.051320782,9.668741397
          Slovakia,1997,2082.8302,386.4324258,0.045393578,9.737842577
          Slovakia,1998,2919.648904,541.021576,0.050665418,13.04738868
          Slovakia,1999,3227.620309,597.5580752,0.045220479,15.76543115
          Slovakia,2000,4761.843466,881.0323822,0.063917169,23.33936522
          Slovakia,2001,5730.538304,1059.828114,0.076636208,27.14798613
          Slovakia,2002,8923.818563,1650.064951,0.118964938,36.47919271
          Slovakia,2003,15775.78979,2916.483452,0.168050654,47.41699559
          Slovakia,2004,21876.26334,4042.671016,0.19707167,51.86698138
          Slovakia,2005,23655.9409,4368.194696,0.204582942,49.39077217
          Slovakia,2006,33613.1601,6199.262964,0.235050343,60.24330422
          Slovakia,2007,42695.0153,7861.391954,0.238505341,56.95255878
          Slovakia,2008,51033.80874,9378.966649,0.330288448,54.06432838
          Slovakia,2009,52537.25753,9636.38406,0.291210193,60.12925563
          Slovakia,2010,50283.87567,9205.928262,0.252598233,57.62344013
          Slovakia,2011,51292.68416,9374.516204,0.250964798,53.33815712
          Slovenia,1980,_,_,_,_
          Slovenia,1981,_,_,_,_
          Slovenia,1982,_,_,_,_
          Slovenia,1983,_,_,_,_
          Slovenia,1984,_,_,_,_
          Slovenia,1985,_,_,_,_
          Slovenia,1986,_,_,_,_
          Slovenia,1987,_,_,_,_
          Slovenia,1988,_,_,_,_
          Slovenia,1989,_,_,_,_
          Slovenia,1990,_,_,_,_
          Slovenia,1991,_,_,_,_
          Slovenia,1992,1818.833863,935.6531124,0.074994459,13.88453124
          Slovenia,1993,1931.433863,989.3525641,0.074036752,14.56988954
          Slovenia,1994,1325.874675,676.5522754,0.046492476,8.810944475
          Slovenia,1995,1763.311335,896.809506,0.051287645,8.420349593
          Slovenia,1996,1998.115453,1013.506272,0.050130556,9.447670729
          Slovenia,1997,2207.309131,1117.197796,0.048106495,10.80932797
          Slovenia,1998,2777.061554,1403.080015,0.048191063,12.76998484
          Slovenia,1999,2682.484131,1353.1648,0.037582865,12.0237879
          Slovenia,2000,2892.729573,1456.99649,0.038828468,14.47677305
          Slovenia,2001,2593.965061,1304.558755,0.034689873,12.65412504
          Slovenia,2002,4112.138825,2065.032687,0.05481962,17.77378273
          Slovenia,2003,6308.026898,3162.828251,0.067195878,21.63832064
          Slovenia,2004,7589.950077,3798.851767,0.06837384,22.43040699
          Slovenia,2005,7259.127759,3625.785811,0.06277889,20.32356791
          Slovenia,2006,8986.288017,4477.689264,0.062839378,23.07421706
          Slovenia,2007,14375.19689,7143.505161,0.080303549,30.38877019
          Slovenia,2008,15637.55139,7748.373968,0.101205509,28.63600874
          Slovenia,2009,15180.75934,7500.226942,0.084145844,30.94755911
          Slovenia,2010,14392.87752,7091.205274,0.072301814,30.68480598
