ECONOMY,YEAR,US Dollars at current prices and current exchange rates in millions,US Dollars at current prices and current exchange rates per capita,Percentage of total world,Percentage of Gross Domestic Product
  Major exporters of primary commodities excluding fuels: Developing economies,1981,1345,23.33853086,1.933297769,1.004394999
  Major exporters of primary commodities excluding fuels: Developing economies,1982,675.8,11.51656769,1.163983404,0.535014996
  Major exporters of primary commodities excluding fuels: Developing economies,1983,358.3,5.996897313,0.712783006,0.289322983
  Major exporters of primary commodities excluding fuels: Developing economies,1984,256.6,4.218414025,0.451451233,0.198133288
  Major exporters of primary commodities excluding fuels: Developing economies,1985,1064.3,17.18787002,1.905090754,0.879742796
  Major exporters of primary commodities excluding fuels: Developing economies,1986,911.5,14.46240404,1.055241071,0.619305492
  Major exporters of primary commodities excluding fuels: Developing economies,1987,903.5,14.08655233,0.661220895,0.540161901
  Major exporters of primary commodities excluding fuels: Developing economies,1988,2140.9,32.80543787,1.305239303,1.159356245
  Major exporters of primary commodities excluding fuels: Developing economies,1989,2370.7,35.71032571,1.201712644,1.669306485
  Major exporters of primary commodities excluding fuels: Developing economies,1990,2538.3,37.59564428,1.223542342,1.243402906
  Major exporters of primary commodities excluding fuels: Developing economies,1991,3254.1,47.40479195,2.112054376,1.23945287
  Major exporters of primary commodities excluding fuels: Developing economies,1992,5287.278,75.77972441,3.187395807,1.699313
  Major exporters of primary commodities excluding fuels: Developing economies,1993,4587.873959,64.71674368,2.054428962,1.430429115
  Major exporters of primary commodities excluding fuels: Developing economies,1994,9507.118723,132.0437466,3.713719091,2.649161619
  Major exporters of primary commodities excluding fuels: Developing economies,1995,11122.5045,152.1718412,3.244618288,2.897787867
  Major exporters of primary commodities excluding fuels: Developing economies,1996,15234.302,205.4066339,3.897242377,3.771924558
  Major exporters of primary commodities excluding fuels: Developing economies,1997,16570.932,220.2927447,3.396702514,3.809868057
  Major exporters of primary commodities excluding fuels: Developing economies,1998,13562.42398,177.8609976,1.920299903,3.116197442
  Major exporters of primary commodities excluding fuels: Developing economies,1999,34688.72141,449.038177,3.178256466,8.497682608
  Major exporters of primary commodities excluding fuels: Developing economies,2000,16088.0111,205.6963833,1.148700106,3.896550178
  Major exporters of primary commodities excluding fuels: Developing economies,2001,7510.19683,94.90409731,0.907447971,1.919023606
  Major exporters of primary commodities excluding fuels: Developing economies,2002,6854.744349,85.66226453,1.091563607,3.031963359
  Major exporters of primary commodities excluding fuels: Developing economies,2003,7320.687076,90.51587147,1.247228527,2.763130875
  Major exporters of primary commodities excluding fuels: Developing economies,2004,12964.78574,158.6585396,1.741808068,4.070788739
  Major exporters of primary commodities excluding fuels: Developing economies,2005,14940.87295,181.010066,1.523448529,3.923187141
  Major exporters of primary commodities excluding fuels: Developing economies,2006,16430.15384,197.1013423,1.122775877,3.62408542
  Major exporters of primary commodities excluding fuels: Developing economies,2007,24535.67896,291.5104844,1.241975139,4.592188101
  Major exporters of primary commodities excluding fuels: Developing economies,2008,32167.39669,378.5591894,1.796353079,5.119618057
  Major exporters of primary commodities excluding fuels: Developing economies,2009,23335.28404,272.0257355,1.948140165,3.889510737
  Major exporters of primary commodities excluding fuels: Developing economies,2010,30882.66693,356.6021747,2.359254136,4.224542181
  Major exporters of primary commodities excluding fuels: Developing economies,2011,32774.80105,374.8523161,2.149981887,3.799355116
  Major exporters of primary commodities excluding fuels: Developed economies,1980,334.0865703,106.1541608,0.6177827,1.447374404
  Major exporters of primary commodities excluding fuels: Developed economies,1981,176.9619792,55.90496868,0.254364461,0.708275664
  Major exporters of primary commodities excluding fuels: Developed economies,1982,274.6489971,86.12027064,0.473049533,1.125430124
  Major exporters of primary commodities excluding fuels: Developed economies,1983,243.1903365,75.61140923,0.48378995,1.003719513
  Major exporters of primary commodities excluding fuels: Developed economies,1984,116.2138107,35.82880514,0.204461684,0.500180486
  Major exporters of primary commodities excluding fuels: Developed economies,1985,225.3665914,68.94666713,0.403404876,0.964005472
  Major exporters of primary commodities excluding fuels: Developed economies,1986,389.4080997,118.3377088,0.450816698,1.312319474
  Major exporters of primary commodities excluding fuels: Developed economies,1987,237.2297234,71.65065301,0.173615108,0.629929561
  Major exporters of primary commodities excluding fuels: Developed economies,1988,155.9224319,46.78424311,0.095060996,0.346700933
  Major exporters of primary commodities excluding fuels: Developed economies,1989,433.573543,129.0079153,0.219779309,0.99792427
  Major exporters of primary commodities excluding fuels: Developed economies,1990,1684.763155,495.8127085,0.812110096,3.79224952
  Major exporters of primary commodities excluding fuels: Developed economies,1991,1691.366072,490.8193901,1.097771154,3.944957795
  Major exporters of primary commodities excluding fuels: Developed economies,1992,1088.200066,310.63695,0.656013231,2.643803587
  Major exporters of primary commodities excluding fuels: Developed economies,1993,2211.822687,620.5087532,0.990444076,4.939577431
  Major exporters of primary commodities excluding fuels: Developed economies,1994,2616.630695,722.1437131,1.022121596,4.965238264
  Major exporters of primary commodities excluding fuels: Developed economies,1995,2849.961939,775.4871864,0.831380974,4.593583834
  Major exporters of primary commodities excluding fuels: Developed economies,1996,3918.61704,1054.144881,1.002461444,5.742906944
  Major exporters of primary commodities excluding fuels: Developed economies,1997,1917.456791,511.0314088,0.393039468,2.815802467
  Major exporters of primary commodities excluding fuels: Developed economies,1998,1825.772782,482.5656823,0.258510669,3.252469005
  Major exporters of primary commodities excluding fuels: Developed economies,1999,941.4641116,246.6265653,0.086258999,1.600134847
  Major exporters of primary commodities excluding fuels: Developed economies,2000,1346.568839,349.0299819,0.096146364,2.522378197
  Major exporters of primary commodities excluding fuels: Developed economies,2001,-113.1920929,-28.97287389,-0.013676863,-0.213146765
  Major exporters of primary commodities excluding fuels: Developed economies,2002,1658.709726,418.6569753,0.264136353,2.700235181
  Major exporters of primary commodities excluding fuels: Developed economies,2003,2452.213181,609.8866115,0.417784588,2.973403224
  Major exporters of primary commodities excluding fuels: Developed economies,2004,2425.751159,594.673658,0.32589763,2.407086874
  Major exporters of primary commodities excluding fuels: Developed economies,2005,1547.87963,374.4160192,0.157829797,1.369100557
  Major exporters of primary commodities excluding fuels: Developed economies,2006,4525.87146,1081.475833,0.309281298,4.137915368
  Major exporters of primary commodities excluding fuels: Developed economies,2007,3130.988121,739.7559296,0.158487948,2.337455508
  Major exporters of primary commodities excluding fuels: Developed economies,2008,4387.764264,1025.70364,0.245029895,3.364170166
  Major exporters of primary commodities excluding fuels: Developed economies,2009,-761.0119957,-176.0530852,-0.06353289,-0.648415201
  Major exporters of primary commodities excluding fuels: Developed economies,2010,635.5026596,145.4860058,0.048548666,0.449418254
  Major exporters of primary commodities excluding fuels: Developed economies,2011,3369.174997,763.204922,0.221013248,2.073383177
          Major exporters of primary commodities excluding fuels n.e.s.,1980,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1981,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1982,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1983,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1984,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1985,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1986,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1987,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1988,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1989,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1990,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1991,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1992,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1993,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1994,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1995,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1996,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1997,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1998,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,1999,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,2000,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,2001,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,2002,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,2003,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,2004,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,2005,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,2006,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,2007,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,2008,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,2009,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,2010,..,..,..,..
          Major exporters of primary commodities excluding fuels n.e.s.,2011,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1980,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1981,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1982,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1983,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1984,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1985,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1986,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1987,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1988,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1989,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1990,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1991,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1992,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1993,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1994,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1995,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1996,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1997,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1998,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,1999,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,2000,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,2001,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,2002,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,2003,..,..,..,..
          Low-income food-deficit countries (FAO) n.e.s.,2004,..,..,..,..
